[0;36m(Worker_TP0 pid=708)[0;0m INFO 03-05 17:27:47 [nixl_connector.py:1080] NIXL compatibility check passed (hash: f5d75f12ec071545714795b4753d5ab78f2eb88c72dcd34a6e1f82e11c83aa18)
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:28:38 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=205.414, P90 xfer time (ms)=206.713, Avg post time (ms)=2.518, P90 post time (ms)=2.762, Avg MB per transfer=640.0, Throughput (MB/s)=3115.652, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:28:48 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 44.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:28:48 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=202.361, P90 xfer time (ms)=205.678, Avg post time (ms)=2.527, P90 post time (ms)=2.767, Avg MB per transfer=640.0, Throughput (MB/s)=3162.661, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:28:58 [loggers.py:257] Engine 000: Avg prompt throughput: 409.6 tokens/s, Avg generation throughput: 45.4 tokens/s, Running: 0 reqs, Waiting: 1 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:28:58 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=207.4, P90 xfer time (ms)=207.467, Avg post time (ms)=2.515, P90 post time (ms)=2.715, Avg MB per transfer=640.0, Throughput (MB/s)=3085.832, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:29:08 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 48.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:29:08 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=206.069, P90 xfer time (ms)=206.235, Avg post time (ms)=2.504, P90 post time (ms)=2.757, Avg MB per transfer=640.0, Throughput (MB/s)=3105.763, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:29:18 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 44.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:29:18 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=207.87, P90 xfer time (ms)=208.308, Avg post time (ms)=2.515, P90 post time (ms)=2.778, Avg MB per transfer=640.0, Throughput (MB/s)=3078.851, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:29:28 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 44.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:29:28 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=205.505, P90 xfer time (ms)=206.021, Avg post time (ms)=2.496, P90 post time (ms)=2.723, Avg MB per transfer=640.0, Throughput (MB/s)=3114.276, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:29:38 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 44.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:29:38 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=207.766, P90 xfer time (ms)=208.02, Avg post time (ms)=2.541, P90 post time (ms)=2.776, Avg MB per transfer=640.0, Throughput (MB/s)=3080.385, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:29:48 [loggers.py:257] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 23.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:29:58 [loggers.py:257] Engine 000: Avg prompt throughput: 409.6 tokens/s, Avg generation throughput: 25.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:29:58 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=206.025, P90 xfer time (ms)=206.122, Avg post time (ms)=2.575, P90 post time (ms)=2.725, Avg MB per transfer=640.0, Throughput (MB/s)=3106.419, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:30:08 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 44.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:30:08 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=206.384, P90 xfer time (ms)=206.567, Avg post time (ms)=2.52, P90 post time (ms)=2.732, Avg MB per transfer=640.0, Throughput (MB/s)=3101.019, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:30:18 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 44.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:30:18 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=206.841, P90 xfer time (ms)=207.945, Avg post time (ms)=2.516, P90 post time (ms)=2.727, Avg MB per transfer=640.0, Throughput (MB/s)=3094.168, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:30:28 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 44.2 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:30:28 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=207.469, P90 xfer time (ms)=208.291, Avg post time (ms)=2.518, P90 post time (ms)=2.747, Avg MB per transfer=640.0, Throughput (MB/s)=3084.802, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:30:38 [loggers.py:257] Engine 000: Avg prompt throughput: 409.6 tokens/s, Avg generation throughput: 46.6 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:30:38 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=206.972, P90 xfer time (ms)=207.018, Avg post time (ms)=2.53, P90 post time (ms)=2.701, Avg MB per transfer=640.0, Throughput (MB/s)=3092.206, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:30:48 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 47.1 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:30:48 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=205.736, P90 xfer time (ms)=206.788, Avg post time (ms)=2.666, P90 post time (ms)=3.021, Avg MB per transfer=640.0, Throughput (MB/s)=3110.775, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:30:58 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 44.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:30:58 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=206.12, P90 xfer time (ms)=206.65, Avg post time (ms)=2.635, P90 post time (ms)=2.991, Avg MB per transfer=640.0, Throughput (MB/s)=3104.984, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:31:08 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 44.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:31:08 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=206.621, P90 xfer time (ms)=206.778, Avg post time (ms)=2.637, P90 post time (ms)=2.979, Avg MB per transfer=640.0, Throughput (MB/s)=3097.455, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:31:18 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 44.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:31:18 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=204.467, P90 xfer time (ms)=204.762, Avg post time (ms)=2.636, P90 post time (ms)=2.977, Avg MB per transfer=640.0, Throughput (MB/s)=3130.086, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:31:28 [loggers.py:257] Engine 000: Avg prompt throughput: 409.6 tokens/s, Avg generation throughput: 49.9 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:31:28 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=205.258, P90 xfer time (ms)=205.386, Avg post time (ms)=2.648, P90 post time (ms)=2.936, Avg MB per transfer=640.0, Throughput (MB/s)=3118.027, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:31:38 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 44.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:31:38 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=206.255, P90 xfer time (ms)=207.074, Avg post time (ms)=2.678, P90 post time (ms)=3.046, Avg MB per transfer=640.0, Throughput (MB/s)=3102.951, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:31:48 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 44.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:31:48 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=205.168, P90 xfer time (ms)=206.391, Avg post time (ms)=2.648, P90 post time (ms)=3.011, Avg MB per transfer=640.0, Throughput (MB/s)=3119.395, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:31:58 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 44.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:31:58 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=205.982, P90 xfer time (ms)=207.07, Avg post time (ms)=2.638, P90 post time (ms)=3.024, Avg MB per transfer=640.0, Throughput (MB/s)=3107.064, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:32:08 [loggers.py:257] Engine 000: Avg prompt throughput: 409.5 tokens/s, Avg generation throughput: 46.3 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:32:08 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=207.134, P90 xfer time (ms)=207.176, Avg post time (ms)=2.633, P90 post time (ms)=2.94, Avg MB per transfer=640.0, Throughput (MB/s)=3089.78, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:32:18 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 48.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:32:18 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=205.674, P90 xfer time (ms)=206.632, Avg post time (ms)=2.621, P90 post time (ms)=2.991, Avg MB per transfer=640.0, Throughput (MB/s)=3111.724, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:32:28 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 44.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:32:28 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=206.241, P90 xfer time (ms)=206.651, Avg post time (ms)=2.625, P90 post time (ms)=2.99, Avg MB per transfer=640.0, Throughput (MB/s)=3103.162, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:32:38 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 44.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:32:38 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=207.855, P90 xfer time (ms)=208.354, Avg post time (ms)=2.663, P90 post time (ms)=3.028, Avg MB per transfer=640.0, Throughput (MB/s)=3079.073, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:32:48 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 44.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:32:48 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=207.211, P90 xfer time (ms)=207.841, Avg post time (ms)=2.638, P90 post time (ms)=3.018, Avg MB per transfer=640.0, Throughput (MB/s)=3088.639, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:32:58 [loggers.py:257] Engine 000: Avg prompt throughput: 409.5 tokens/s, Avg generation throughput: 49.2 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:32:58 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=206.446, P90 xfer time (ms)=206.482, Avg post time (ms)=2.618, P90 post time (ms)=2.908, Avg MB per transfer=640.0, Throughput (MB/s)=3100.092, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:33:08 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 44.9 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:33:08 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=205.442, P90 xfer time (ms)=205.793, Avg post time (ms)=2.629, P90 post time (ms)=2.987, Avg MB per transfer=640.0, Throughput (MB/s)=3115.231, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:33:18 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 44.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:33:18 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=206.372, P90 xfer time (ms)=207.695, Avg post time (ms)=2.633, P90 post time (ms)=2.98, Avg MB per transfer=640.0, Throughput (MB/s)=3101.196, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:33:28 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 44.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:33:28 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=205.862, P90 xfer time (ms)=206.871, Avg post time (ms)=2.644, P90 post time (ms)=2.988, Avg MB per transfer=640.0, Throughput (MB/s)=3108.883, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:33:38 [loggers.py:257] Engine 000: Avg prompt throughput: 409.6 tokens/s, Avg generation throughput: 45.6 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:33:38 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=207.614, P90 xfer time (ms)=207.644, Avg post time (ms)=2.685, P90 post time (ms)=2.953, Avg MB per transfer=640.0, Throughput (MB/s)=3082.651, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:33:48 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 48.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:33:48 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=207.763, P90 xfer time (ms)=208.051, Avg post time (ms)=2.65, P90 post time (ms)=3.019, Avg MB per transfer=640.0, Throughput (MB/s)=3080.433, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:33:58 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 44.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:33:58 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=207.868, P90 xfer time (ms)=208.203, Avg post time (ms)=2.634, P90 post time (ms)=2.998, Avg MB per transfer=640.0, Throughput (MB/s)=3078.873, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:34:08 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 44.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:34:08 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=205.879, P90 xfer time (ms)=206.499, Avg post time (ms)=2.626, P90 post time (ms)=2.982, Avg MB per transfer=640.0, Throughput (MB/s)=3108.626, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:34:18 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 44.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:34:18 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=205.741, P90 xfer time (ms)=206.066, Avg post time (ms)=2.626, P90 post time (ms)=2.992, Avg MB per transfer=640.0, Throughput (MB/s)=3110.703, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:34:28 [loggers.py:257] Engine 000: Avg prompt throughput: 409.5 tokens/s, Avg generation throughput: 48.5 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 17:34:28 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=205.254, P90 xfer time (ms)=205.316, Avg post time (ms)=2.64, P90 post time (ms)=2.916, Avg MB per transfer=640.0, Throughput (MB/s)=3118.08, Avg number of descriptors=40960.0
