[0;36m(Worker_TP1 pid=709)[0;0m INFO 03-05 02:04:34 [nixl_connector.py:1080] NIXL compatibility check passed (hash: f5d75f12ec071545714795b4753d5ab78f2eb88c72dcd34a6e1f82e11c83aa18)
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:05:46 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=202.606, P90 xfer time (ms)=203.565, Avg post time (ms)=2.231, P90 post time (ms)=2.239, Avg MB per transfer=640.0, Throughput (MB/s)=3158.848, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:05:56 [loggers.py:257] Engine 000: Avg prompt throughput: 409.6 tokens/s, Avg generation throughput: 46.4 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:05:56 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=201.096, P90 xfer time (ms)=201.28, Avg post time (ms)=2.244, P90 post time (ms)=2.246, Avg MB per transfer=640.0, Throughput (MB/s)=3182.56, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:06:06 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 47.9 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:06:06 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=203.042, P90 xfer time (ms)=203.497, Avg post time (ms)=2.248, P90 post time (ms)=2.271, Avg MB per transfer=640.0, Throughput (MB/s)=3152.053, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:06:16 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 44.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:06:16 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=200.896, P90 xfer time (ms)=201.515, Avg post time (ms)=2.239, P90 post time (ms)=2.254, Avg MB per transfer=640.0, Throughput (MB/s)=3185.728, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:06:26 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 44.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:06:26 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=201.033, P90 xfer time (ms)=202.046, Avg post time (ms)=2.266, P90 post time (ms)=2.316, Avg MB per transfer=640.0, Throughput (MB/s)=3183.561, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:06:36 [loggers.py:257] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 17.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:06:46 [loggers.py:257] Engine 000: Avg prompt throughput: 409.6 tokens/s, Avg generation throughput: 12.9 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:06:46 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=199.907, P90 xfer time (ms)=200.201, Avg post time (ms)=2.27, P90 post time (ms)=2.275, Avg MB per transfer=640.0, Throughput (MB/s)=3201.489, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:06:56 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 44.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:06:56 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=201.622, P90 xfer time (ms)=203.082, Avg post time (ms)=2.261, P90 post time (ms)=2.284, Avg MB per transfer=640.0, Throughput (MB/s)=3174.249, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:07:06 [loggers.py:257] Engine 000: Avg prompt throughput: 409.6 tokens/s, Avg generation throughput: 45.2 tokens/s, Running: 0 reqs, Waiting: 1 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:07:06 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=200.396, P90 xfer time (ms)=200.714, Avg post time (ms)=2.256, P90 post time (ms)=2.258, Avg MB per transfer=640.0, Throughput (MB/s)=3193.684, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:07:16 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 48.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:07:16 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=201.874, P90 xfer time (ms)=202.227, Avg post time (ms)=2.244, P90 post time (ms)=2.256, Avg MB per transfer=640.0, Throughput (MB/s)=3170.298, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:07:26 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 44.2 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:07:26 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=203.139, P90 xfer time (ms)=204.286, Avg post time (ms)=2.4, P90 post time (ms)=2.694, Avg MB per transfer=640.0, Throughput (MB/s)=3150.548, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:07:36 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 44.1 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:07:36 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=204.002, P90 xfer time (ms)=204.845, Avg post time (ms)=2.268, P90 post time (ms)=2.305, Avg MB per transfer=640.0, Throughput (MB/s)=3137.22, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:07:46 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 44.1 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:07:46 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=201.868, P90 xfer time (ms)=202.731, Avg post time (ms)=2.269, P90 post time (ms)=2.296, Avg MB per transfer=640.0, Throughput (MB/s)=3170.389, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:07:56 [loggers.py:257] Engine 000: Avg prompt throughput: 409.6 tokens/s, Avg generation throughput: 49.3 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:07:56 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=202.379, P90 xfer time (ms)=202.536, Avg post time (ms)=2.286, P90 post time (ms)=2.3, Avg MB per transfer=640.0, Throughput (MB/s)=3162.383, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:08:06 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 44.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:08:06 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=203.695, P90 xfer time (ms)=204.306, Avg post time (ms)=2.261, P90 post time (ms)=2.272, Avg MB per transfer=640.0, Throughput (MB/s)=3141.956, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:08:16 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 44.1 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:08:16 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=201.526, P90 xfer time (ms)=202.557, Avg post time (ms)=2.232, P90 post time (ms)=2.239, Avg MB per transfer=640.0, Throughput (MB/s)=3175.777, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:08:26 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 44.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:08:26 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=201.489, P90 xfer time (ms)=202.539, Avg post time (ms)=2.254, P90 post time (ms)=2.295, Avg MB per transfer=640.0, Throughput (MB/s)=3176.352, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:08:36 [loggers.py:257] Engine 000: Avg prompt throughput: 409.6 tokens/s, Avg generation throughput: 46.8 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:08:36 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=202.945, P90 xfer time (ms)=203.025, Avg post time (ms)=2.235, P90 post time (ms)=2.245, Avg MB per transfer=640.0, Throughput (MB/s)=3153.564, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:08:46 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 46.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:08:46 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=202.735, P90 xfer time (ms)=204.02, Avg post time (ms)=2.241, P90 post time (ms)=2.266, Avg MB per transfer=640.0, Throughput (MB/s)=3156.826, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:08:56 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 44.1 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:08:56 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=200.493, P90 xfer time (ms)=201.269, Avg post time (ms)=2.258, P90 post time (ms)=2.268, Avg MB per transfer=640.0, Throughput (MB/s)=3192.127, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:09:06 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 44.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:09:06 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=201.213, P90 xfer time (ms)=202.854, Avg post time (ms)=2.245, P90 post time (ms)=2.268, Avg MB per transfer=640.0, Throughput (MB/s)=3180.701, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:09:16 [loggers.py:257] Engine 000: Avg prompt throughput: 409.6 tokens/s, Avg generation throughput: 44.4 tokens/s, Running: 0 reqs, Waiting: 1 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:09:16 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=200.845, P90 xfer time (ms)=201.2, Avg post time (ms)=2.252, P90 post time (ms)=2.258, Avg MB per transfer=640.0, Throughput (MB/s)=3186.537, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:09:26 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 49.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:09:26 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=202.669, P90 xfer time (ms)=203.045, Avg post time (ms)=2.244, P90 post time (ms)=2.271, Avg MB per transfer=640.0, Throughput (MB/s)=3157.854, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:09:36 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 44.1 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:09:36 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=202.104, P90 xfer time (ms)=203.292, Avg post time (ms)=2.261, P90 post time (ms)=2.276, Avg MB per transfer=640.0, Throughput (MB/s)=3166.679, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:09:46 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 44.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:09:46 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=202.474, P90 xfer time (ms)=203.026, Avg post time (ms)=2.247, P90 post time (ms)=2.26, Avg MB per transfer=640.0, Throughput (MB/s)=3160.892, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:09:56 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 44.1 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:09:56 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=202.711, P90 xfer time (ms)=203.315, Avg post time (ms)=2.28, P90 post time (ms)=2.302, Avg MB per transfer=640.0, Throughput (MB/s)=3157.2, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:10:06 [loggers.py:257] Engine 000: Avg prompt throughput: 409.6 tokens/s, Avg generation throughput: 48.9 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:10:06 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=202.764, P90 xfer time (ms)=202.877, Avg post time (ms)=2.254, P90 post time (ms)=2.26, Avg MB per transfer=640.0, Throughput (MB/s)=3156.387, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:10:16 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 44.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:10:16 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=201.55, P90 xfer time (ms)=202.481, Avg post time (ms)=2.416, P90 post time (ms)=2.664, Avg MB per transfer=640.0, Throughput (MB/s)=3175.391, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:10:26 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 44.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:10:26 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=201.599, P90 xfer time (ms)=202.278, Avg post time (ms)=2.55, P90 post time (ms)=2.858, Avg MB per transfer=640.0, Throughput (MB/s)=3174.623, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:10:36 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 44.2 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:10:36 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=199.798, P90 xfer time (ms)=201.15, Avg post time (ms)=2.548, P90 post time (ms)=2.86, Avg MB per transfer=640.0, Throughput (MB/s)=3203.235, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:10:46 [loggers.py:257] Engine 000: Avg prompt throughput: 409.5 tokens/s, Avg generation throughput: 46.6 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:10:46 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=202.812, P90 xfer time (ms)=202.885, Avg post time (ms)=2.548, P90 post time (ms)=2.789, Avg MB per transfer=640.0, Throughput (MB/s)=3155.64, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:10:56 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 47.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:10:56 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=200.754, P90 xfer time (ms)=201.572, Avg post time (ms)=2.557, P90 post time (ms)=2.88, Avg MB per transfer=640.0, Throughput (MB/s)=3187.973, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:11:06 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 44.2 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:11:06 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=200.871, P90 xfer time (ms)=202.928, Avg post time (ms)=2.556, P90 post time (ms)=2.863, Avg MB per transfer=640.0, Throughput (MB/s)=3186.116, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:11:16 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 44.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:11:16 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=200.646, P90 xfer time (ms)=201.728, Avg post time (ms)=2.54, P90 post time (ms)=2.85, Avg MB per transfer=640.0, Throughput (MB/s)=3189.697, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:11:26 [loggers.py:257] Engine 000: Avg prompt throughput: 409.6 tokens/s, Avg generation throughput: 44.0 tokens/s, Running: 0 reqs, Waiting: 1 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:11:26 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=203.094, P90 xfer time (ms)=203.443, Avg post time (ms)=2.558, P90 post time (ms)=2.863, Avg MB per transfer=640.0, Throughput (MB/s)=3151.258, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 02:11:36 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 49.2 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
