[0;36m(Worker_TP1 pid=709)[0;0m INFO 03-02 13:38:50 [nixl_connector.py:1080] NIXL compatibility check passed (hash: f5d75f12ec071545714795b4753d5ab78f2eb88c72dcd34a6e1f82e11c83aa18)
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:42:26 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.2 tokens/s, Avg generation throughput: 124.9 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.3%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:42:26 [metrics.py:103] KV Transfer metrics: Num successful transfers=12, Avg xfer time (ms)=218.285, P90 xfer time (ms)=221.728, Avg post time (ms)=1.189, P90 post time (ms)=1.278, Avg MB per transfer=640.0, Throughput (MB/s)=2931.948, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:42:36 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.3 tokens/s, Avg generation throughput: 131.9 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:42:36 [metrics.py:103] KV Transfer metrics: Num successful transfers=8, Avg xfer time (ms)=218.535, P90 xfer time (ms)=225.37, Avg post time (ms)=1.162, P90 post time (ms)=1.241, Avg MB per transfer=640.0, Throughput (MB/s)=2928.588, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:42:46 [loggers.py:257] Engine 000: Avg prompt throughput: 2047.8 tokens/s, Avg generation throughput: 132.7 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:42:46 [metrics.py:103] KV Transfer metrics: Num successful transfers=10, Avg xfer time (ms)=219.23, P90 xfer time (ms)=222.621, Avg post time (ms)=1.158, P90 post time (ms)=1.221, Avg MB per transfer=640.0, Throughput (MB/s)=2919.314, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:42:56 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.5 tokens/s, Avg generation throughput: 125.1 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:42:56 [metrics.py:103] KV Transfer metrics: Num successful transfers=12, Avg xfer time (ms)=220.222, P90 xfer time (ms)=224.487, Avg post time (ms)=1.159, P90 post time (ms)=1.222, Avg MB per transfer=640.0, Throughput (MB/s)=2906.164, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:43:06 [loggers.py:257] Engine 000: Avg prompt throughput: 2047.7 tokens/s, Avg generation throughput: 134.1 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.8%, External prefix cache hit rate: 99.2%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:43:06 [metrics.py:103] KV Transfer metrics: Num successful transfers=10, Avg xfer time (ms)=175.001, P90 xfer time (ms)=221.429, Avg post time (ms)=1.048, P90 post time (ms)=1.223, Avg MB per transfer=512.5, Throughput (MB/s)=2928.561, Avg number of descriptors=32784.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:43:16 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.3 tokens/s, Avg generation throughput: 131.9 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.8%, External prefix cache hit rate: 99.2%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:43:16 [metrics.py:103] KV Transfer metrics: Num successful transfers=8, Avg xfer time (ms)=219.865, P90 xfer time (ms)=223.742, Avg post time (ms)=1.158, P90 post time (ms)=1.224, Avg MB per transfer=640.0, Throughput (MB/s)=2910.874, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:43:26 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.6 tokens/s, Avg generation throughput: 125.2 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.4%, Prefix cache hit rate: 0.8%, External prefix cache hit rate: 99.2%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:43:26 [metrics.py:103] KV Transfer metrics: Num successful transfers=12, Avg xfer time (ms)=217.746, P90 xfer time (ms)=221.821, Avg post time (ms)=1.185, P90 post time (ms)=1.256, Avg MB per transfer=640.0, Throughput (MB/s)=2939.211, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:43:36 [loggers.py:257] Engine 000: Avg prompt throughput: 2048.1 tokens/s, Avg generation throughput: 127.1 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.7%, External prefix cache hit rate: 99.3%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:43:36 [metrics.py:103] KV Transfer metrics: Num successful transfers=10, Avg xfer time (ms)=218.601, P90 xfer time (ms)=222.156, Avg post time (ms)=1.157, P90 post time (ms)=1.223, Avg MB per transfer=640.0, Throughput (MB/s)=2927.712, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:43:46 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.4 tokens/s, Avg generation throughput: 135.1 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.7%, External prefix cache hit rate: 99.3%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:43:46 [metrics.py:103] KV Transfer metrics: Num successful transfers=8, Avg xfer time (ms)=220.196, P90 xfer time (ms)=223.09, Avg post time (ms)=1.148, P90 post time (ms)=1.218, Avg MB per transfer=640.0, Throughput (MB/s)=2906.5, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:43:56 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.4 tokens/s, Avg generation throughput: 127.0 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.4%, Prefix cache hit rate: 0.7%, External prefix cache hit rate: 99.3%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:43:56 [metrics.py:103] KV Transfer metrics: Num successful transfers=12, Avg xfer time (ms)=217.41, P90 xfer time (ms)=221.98, Avg post time (ms)=1.161, P90 post time (ms)=1.245, Avg MB per transfer=640.0, Throughput (MB/s)=2943.747, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:44:06 [loggers.py:257] Engine 000: Avg prompt throughput: 2047.8 tokens/s, Avg generation throughput: 125.7 tokens/s, Running: 2 reqs, Waiting: 1 reqs, GPU KV cache usage: 1.3%, Prefix cache hit rate: 0.7%, External prefix cache hit rate: 99.3%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:44:06 [metrics.py:103] KV Transfer metrics: Num successful transfers=10, Avg xfer time (ms)=217.882, P90 xfer time (ms)=221.808, Avg post time (ms)=1.16, P90 post time (ms)=1.228, Avg MB per transfer=640.0, Throughput (MB/s)=2937.363, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:44:16 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.3 tokens/s, Avg generation throughput: 135.6 tokens/s, Running: 1 reqs, Waiting: 1 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.6%, External prefix cache hit rate: 99.4%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:44:16 [metrics.py:103] KV Transfer metrics: Num successful transfers=8, Avg xfer time (ms)=219.33, P90 xfer time (ms)=221.217, Avg post time (ms)=1.153, P90 post time (ms)=1.226, Avg MB per transfer=640.0, Throughput (MB/s)=2917.976, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:44:26 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.3 tokens/s, Avg generation throughput: 129.5 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.4%, Prefix cache hit rate: 0.6%, External prefix cache hit rate: 99.4%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:44:26 [metrics.py:103] KV Transfer metrics: Num successful transfers=12, Avg xfer time (ms)=218.151, P90 xfer time (ms)=222.728, Avg post time (ms)=1.178, P90 post time (ms)=1.261, Avg MB per transfer=640.0, Throughput (MB/s)=2933.75, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:44:36 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.4 tokens/s, Avg generation throughput: 124.7 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.3%, Prefix cache hit rate: 0.6%, External prefix cache hit rate: 99.4%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:44:36 [metrics.py:103] KV Transfer metrics: Num successful transfers=12, Avg xfer time (ms)=219.227, P90 xfer time (ms)=221.066, Avg post time (ms)=1.159, P90 post time (ms)=1.235, Avg MB per transfer=640.0, Throughput (MB/s)=2919.35, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:44:46 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.3 tokens/s, Avg generation throughput: 132.6 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.6%, External prefix cache hit rate: 99.4%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:44:46 [metrics.py:103] KV Transfer metrics: Num successful transfers=8, Avg xfer time (ms)=219.272, P90 xfer time (ms)=221.786, Avg post time (ms)=1.16, P90 post time (ms)=1.236, Avg MB per transfer=640.0, Throughput (MB/s)=2918.743, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:44:56 [loggers.py:257] Engine 000: Avg prompt throughput: 2047.9 tokens/s, Avg generation throughput: 131.7 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.4%, Prefix cache hit rate: 0.6%, External prefix cache hit rate: 99.4%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:44:56 [metrics.py:103] KV Transfer metrics: Num successful transfers=10, Avg xfer time (ms)=219.856, P90 xfer time (ms)=222.623, Avg post time (ms)=1.163, P90 post time (ms)=1.236, Avg MB per transfer=640.0, Throughput (MB/s)=2910.998, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:45:06 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.5 tokens/s, Avg generation throughput: 124.9 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.3%, Prefix cache hit rate: 0.5%, External prefix cache hit rate: 99.5%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:45:06 [metrics.py:103] KV Transfer metrics: Num successful transfers=12, Avg xfer time (ms)=219.517, P90 xfer time (ms)=222.968, Avg post time (ms)=1.156, P90 post time (ms)=1.232, Avg MB per transfer=640.0, Throughput (MB/s)=2915.492, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:45:16 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.2 tokens/s, Avg generation throughput: 132.0 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.5%, External prefix cache hit rate: 99.5%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:45:16 [metrics.py:103] KV Transfer metrics: Num successful transfers=8, Avg xfer time (ms)=216.04, P90 xfer time (ms)=219.94, Avg post time (ms)=1.158, P90 post time (ms)=1.231, Avg MB per transfer=640.0, Throughput (MB/s)=2962.411, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:45:26 [loggers.py:257] Engine 000: Avg prompt throughput: 2048.0 tokens/s, Avg generation throughput: 133.9 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.4%, Prefix cache hit rate: 0.5%, External prefix cache hit rate: 99.5%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:45:26 [metrics.py:103] KV Transfer metrics: Num successful transfers=10, Avg xfer time (ms)=219.66, P90 xfer time (ms)=222.258, Avg post time (ms)=1.189, P90 post time (ms)=1.27, Avg MB per transfer=640.0, Throughput (MB/s)=2913.588, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:45:36 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.6 tokens/s, Avg generation throughput: 124.8 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.4%, Prefix cache hit rate: 0.5%, External prefix cache hit rate: 99.5%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:45:36 [metrics.py:103] KV Transfer metrics: Num successful transfers=12, Avg xfer time (ms)=220.319, P90 xfer time (ms)=223.223, Avg post time (ms)=1.164, P90 post time (ms)=1.237, Avg MB per transfer=640.0, Throughput (MB/s)=2904.879, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 13:45:46 [loggers.py:257] Engine 000: Avg prompt throughput: 2047.8 tokens/s, Avg generation throughput: 128.7 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.5%, External prefix cache hit rate: 99.5%
