[0;36m(Worker_TP1 pid=709)[0;0m INFO 03-02 04:02:13 [nixl_connector.py:1080] NIXL compatibility check passed (hash: f5d75f12ec071545714795b4753d5ab78f2eb88c72dcd34a6e1f82e11c83aa18)
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:03:16 [loggers.py:257] Engine 000: Avg prompt throughput: 1228.8 tokens/s, Avg generation throughput: 53.3 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:03:16 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=21.858, P90 xfer time (ms)=32.881, Avg post time (ms)=1.046, P90 post time (ms)=1.214, Avg MB per transfer=640.0, Throughput (MB/s)=29280.344, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:03:26 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.3 tokens/s, Avg generation throughput: 125.2 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.3%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:03:26 [metrics.py:103] KV Transfer metrics: Num successful transfers=12, Avg xfer time (ms)=17.908, P90 xfer time (ms)=18.269, Avg post time (ms)=0.938, P90 post time (ms)=1.008, Avg MB per transfer=640.0, Throughput (MB/s)=35737.719, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:03:36 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.3 tokens/s, Avg generation throughput: 134.4 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:03:36 [metrics.py:103] KV Transfer metrics: Num successful transfers=8, Avg xfer time (ms)=18.074, P90 xfer time (ms)=18.246, Avg post time (ms)=0.942, P90 post time (ms)=1.007, Avg MB per transfer=640.0, Throughput (MB/s)=35410.226, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:03:46 [loggers.py:257] Engine 000: Avg prompt throughput: 2047.8 tokens/s, Avg generation throughput: 132.5 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:03:46 [metrics.py:103] KV Transfer metrics: Num successful transfers=10, Avg xfer time (ms)=17.811, P90 xfer time (ms)=18.204, Avg post time (ms)=0.922, P90 post time (ms)=0.978, Avg MB per transfer=640.0, Throughput (MB/s)=35932.245, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:03:56 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.4 tokens/s, Avg generation throughput: 130.9 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:03:56 [metrics.py:103] KV Transfer metrics: Num successful transfers=12, Avg xfer time (ms)=17.894, P90 xfer time (ms)=18.351, Avg post time (ms)=0.942, P90 post time (ms)=0.995, Avg MB per transfer=640.0, Throughput (MB/s)=35766.512, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:04:06 [loggers.py:257] Engine 000: Avg prompt throughput: 2047.9 tokens/s, Avg generation throughput: 129.1 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:04:06 [metrics.py:103] KV Transfer metrics: Num successful transfers=10, Avg xfer time (ms)=17.749, P90 xfer time (ms)=18.197, Avg post time (ms)=0.938, P90 post time (ms)=1.003, Avg MB per transfer=640.0, Throughput (MB/s)=36057.557, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:04:16 [loggers.py:257] Engine 000: Avg prompt throughput: 2047.8 tokens/s, Avg generation throughput: 134.7 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:04:16 [metrics.py:103] KV Transfer metrics: Num successful transfers=10, Avg xfer time (ms)=18.1, P90 xfer time (ms)=18.376, Avg post time (ms)=0.938, P90 post time (ms)=1.001, Avg MB per transfer=640.0, Throughput (MB/s)=35359.897, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:04:26 [loggers.py:257] Engine 000: Avg prompt throughput: 2047.9 tokens/s, Avg generation throughput: 131.5 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:04:26 [metrics.py:103] KV Transfer metrics: Num successful transfers=10, Avg xfer time (ms)=17.926, P90 xfer time (ms)=18.517, Avg post time (ms)=0.923, P90 post time (ms)=0.969, Avg MB per transfer=640.0, Throughput (MB/s)=35702.73, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:04:36 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.4 tokens/s, Avg generation throughput: 127.6 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.3%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:04:36 [metrics.py:103] KV Transfer metrics: Num successful transfers=12, Avg xfer time (ms)=18.043, P90 xfer time (ms)=18.905, Avg post time (ms)=0.933, P90 post time (ms)=0.986, Avg MB per transfer=640.0, Throughput (MB/s)=35471.475, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:04:46 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.3 tokens/s, Avg generation throughput: 133.5 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:04:46 [metrics.py:103] KV Transfer metrics: Num successful transfers=8, Avg xfer time (ms)=18.172, P90 xfer time (ms)=18.288, Avg post time (ms)=0.922, P90 post time (ms)=0.966, Avg MB per transfer=640.0, Throughput (MB/s)=35218.534, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:04:56 [loggers.py:257] Engine 000: Avg prompt throughput: 2047.9 tokens/s, Avg generation throughput: 132.2 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:04:56 [metrics.py:103] KV Transfer metrics: Num successful transfers=10, Avg xfer time (ms)=18.175, P90 xfer time (ms)=18.388, Avg post time (ms)=1.029, P90 post time (ms)=1.295, Avg MB per transfer=640.0, Throughput (MB/s)=35212.817, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:05:06 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.4 tokens/s, Avg generation throughput: 129.3 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:05:06 [metrics.py:103] KV Transfer metrics: Num successful transfers=12, Avg xfer time (ms)=18.854, P90 xfer time (ms)=21.508, Avg post time (ms)=1.111, P90 post time (ms)=1.308, Avg MB per transfer=640.0, Throughput (MB/s)=33945.352, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:05:16 [loggers.py:257] Engine 000: Avg prompt throughput: 2047.8 tokens/s, Avg generation throughput: 130.0 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:05:16 [metrics.py:103] KV Transfer metrics: Num successful transfers=10, Avg xfer time (ms)=18.258, P90 xfer time (ms)=18.452, Avg post time (ms)=0.922, P90 post time (ms)=0.962, Avg MB per transfer=640.0, Throughput (MB/s)=35054.087, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:05:26 [loggers.py:257] Engine 000: Avg prompt throughput: 2048.0 tokens/s, Avg generation throughput: 133.3 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:05:26 [metrics.py:103] KV Transfer metrics: Num successful transfers=10, Avg xfer time (ms)=18.228, P90 xfer time (ms)=18.495, Avg post time (ms)=0.923, P90 post time (ms)=0.967, Avg MB per transfer=640.0, Throughput (MB/s)=35111.782, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:05:36 [loggers.py:257] Engine 000: Avg prompt throughput: 2048.0 tokens/s, Avg generation throughput: 131.5 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:05:36 [metrics.py:103] KV Transfer metrics: Num successful transfers=10, Avg xfer time (ms)=18.489, P90 xfer time (ms)=18.767, Avg post time (ms)=0.923, P90 post time (ms)=0.969, Avg MB per transfer=640.0, Throughput (MB/s)=34614.428, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:05:46 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.6 tokens/s, Avg generation throughput: 127.3 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.3%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:05:46 [metrics.py:103] KV Transfer metrics: Num successful transfers=12, Avg xfer time (ms)=18.359, P90 xfer time (ms)=18.619, Avg post time (ms)=0.925, P90 post time (ms)=0.97, Avg MB per transfer=640.0, Throughput (MB/s)=34860.761, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:05:56 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.2 tokens/s, Avg generation throughput: 135.0 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:05:56 [metrics.py:103] KV Transfer metrics: Num successful transfers=8, Avg xfer time (ms)=18.106, P90 xfer time (ms)=18.551, Avg post time (ms)=0.962, P90 post time (ms)=0.992, Avg MB per transfer=640.0, Throughput (MB/s)=35347.887, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:06:06 [loggers.py:257] Engine 000: Avg prompt throughput: 2047.8 tokens/s, Avg generation throughput: 132.0 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:06:06 [metrics.py:103] KV Transfer metrics: Num successful transfers=10, Avg xfer time (ms)=18.149, P90 xfer time (ms)=18.31, Avg post time (ms)=0.927, P90 post time (ms)=0.982, Avg MB per transfer=640.0, Throughput (MB/s)=35263.845, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:06:16 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.3 tokens/s, Avg generation throughput: 127.7 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:06:16 [metrics.py:103] KV Transfer metrics: Num successful transfers=12, Avg xfer time (ms)=18.436, P90 xfer time (ms)=18.769, Avg post time (ms)=0.939, P90 post time (ms)=0.997, Avg MB per transfer=640.0, Throughput (MB/s)=34715.316, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:06:26 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.3 tokens/s, Avg generation throughput: 131.6 tokens/s, Running: 1 reqs, Waiting: 1 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:06:26 [metrics.py:103] KV Transfer metrics: Num successful transfers=8, Avg xfer time (ms)=18.28, P90 xfer time (ms)=18.704, Avg post time (ms)=0.93, P90 post time (ms)=0.979, Avg MB per transfer=640.0, Throughput (MB/s)=35011.899, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:06:36 [loggers.py:257] Engine 000: Avg prompt throughput: 2047.8 tokens/s, Avg generation throughput: 132.1 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:06:36 [metrics.py:103] KV Transfer metrics: Num successful transfers=10, Avg xfer time (ms)=18.248, P90 xfer time (ms)=18.399, Avg post time (ms)=0.924, P90 post time (ms)=0.97, Avg MB per transfer=640.0, Throughput (MB/s)=35072.337, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:06:46 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.5 tokens/s, Avg generation throughput: 130.8 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:06:46 [metrics.py:103] KV Transfer metrics: Num successful transfers=12, Avg xfer time (ms)=18.275, P90 xfer time (ms)=18.395, Avg post time (ms)=0.923, P90 post time (ms)=0.971, Avg MB per transfer=640.0, Throughput (MB/s)=35020.999, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:06:56 [loggers.py:257] Engine 000: Avg prompt throughput: 2048.0 tokens/s, Avg generation throughput: 128.1 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:06:56 [metrics.py:103] KV Transfer metrics: Num successful transfers=10, Avg xfer time (ms)=18.195, P90 xfer time (ms)=18.672, Avg post time (ms)=0.959, P90 post time (ms)=1.014, Avg MB per transfer=640.0, Throughput (MB/s)=35174.692, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:07:06 [loggers.py:257] Engine 000: Avg prompt throughput: 2048.0 tokens/s, Avg generation throughput: 134.7 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:07:06 [metrics.py:103] KV Transfer metrics: Num successful transfers=10, Avg xfer time (ms)=17.903, P90 xfer time (ms)=18.343, Avg post time (ms)=0.951, P90 post time (ms)=1.014, Avg MB per transfer=640.0, Throughput (MB/s)=35748.398, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:07:16 [loggers.py:257] Engine 000: Avg prompt throughput: 2047.9 tokens/s, Avg generation throughput: 131.8 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:07:16 [metrics.py:103] KV Transfer metrics: Num successful transfers=10, Avg xfer time (ms)=18.095, P90 xfer time (ms)=19.286, Avg post time (ms)=0.931, P90 post time (ms)=0.977, Avg MB per transfer=640.0, Throughput (MB/s)=35369.082, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:07:26 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.5 tokens/s, Avg generation throughput: 127.3 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.3%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:07:26 [metrics.py:103] KV Transfer metrics: Num successful transfers=12, Avg xfer time (ms)=18.019, P90 xfer time (ms)=18.383, Avg post time (ms)=0.935, P90 post time (ms)=0.975, Avg MB per transfer=640.0, Throughput (MB/s)=35517.243, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:07:36 [loggers.py:257] Engine 000: Avg prompt throughput: 1637.9 tokens/s, Avg generation throughput: 133.5 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:07:36 [metrics.py:103] KV Transfer metrics: Num successful transfers=8, Avg xfer time (ms)=18.017, P90 xfer time (ms)=18.413, Avg post time (ms)=0.935, P90 post time (ms)=0.991, Avg MB per transfer=640.0, Throughput (MB/s)=35521.268, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:07:46 [loggers.py:257] Engine 000: Avg prompt throughput: 2047.9 tokens/s, Avg generation throughput: 131.9 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:07:46 [metrics.py:103] KV Transfer metrics: Num successful transfers=10, Avg xfer time (ms)=17.813, P90 xfer time (ms)=18.344, Avg post time (ms)=0.929, P90 post time (ms)=0.986, Avg MB per transfer=640.0, Throughput (MB/s)=35928.009, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:07:56 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.5 tokens/s, Avg generation throughput: 129.4 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:07:56 [metrics.py:103] KV Transfer metrics: Num successful transfers=12, Avg xfer time (ms)=17.899, P90 xfer time (ms)=18.478, Avg post time (ms)=0.94, P90 post time (ms)=0.981, Avg MB per transfer=640.0, Throughput (MB/s)=35756.52, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:08:06 [loggers.py:257] Engine 000: Avg prompt throughput: 2048.0 tokens/s, Avg generation throughput: 129.5 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:08:06 [metrics.py:103] KV Transfer metrics: Num successful transfers=10, Avg xfer time (ms)=17.978, P90 xfer time (ms)=18.767, Avg post time (ms)=0.952, P90 post time (ms)=0.991, Avg MB per transfer=640.0, Throughput (MB/s)=35598.273, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:08:16 [loggers.py:257] Engine 000: Avg prompt throughput: 2047.7 tokens/s, Avg generation throughput: 133.6 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:08:16 [metrics.py:103] KV Transfer metrics: Num successful transfers=10, Avg xfer time (ms)=18.037, P90 xfer time (ms)=18.287, Avg post time (ms)=0.97, P90 post time (ms)=1.034, Avg MB per transfer=640.0, Throughput (MB/s)=35483.406, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:08:26 [loggers.py:257] Engine 000: Avg prompt throughput: 2047.8 tokens/s, Avg generation throughput: 131.5 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:08:26 [metrics.py:103] KV Transfer metrics: Num successful transfers=10, Avg xfer time (ms)=17.902, P90 xfer time (ms)=18.424, Avg post time (ms)=1.108, P90 post time (ms)=1.266, Avg MB per transfer=640.0, Throughput (MB/s)=35749.996, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:08:36 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.3 tokens/s, Avg generation throughput: 127.5 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.3%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:08:36 [metrics.py:103] KV Transfer metrics: Num successful transfers=12, Avg xfer time (ms)=17.863, P90 xfer time (ms)=18.304, Avg post time (ms)=1.111, P90 post time (ms)=1.284, Avg MB per transfer=640.0, Throughput (MB/s)=35827.914, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:08:46 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.3 tokens/s, Avg generation throughput: 134.9 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:08:46 [metrics.py:103] KV Transfer metrics: Num successful transfers=8, Avg xfer time (ms)=18.091, P90 xfer time (ms)=19.074, Avg post time (ms)=1.204, P90 post time (ms)=1.341, Avg MB per transfer=640.0, Throughput (MB/s)=35375.973, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:08:56 [loggers.py:257] Engine 000: Avg prompt throughput: 2047.8 tokens/s, Avg generation throughput: 131.8 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:08:56 [metrics.py:103] KV Transfer metrics: Num successful transfers=10, Avg xfer time (ms)=17.911, P90 xfer time (ms)=18.306, Avg post time (ms)=1.307, P90 post time (ms)=1.356, Avg MB per transfer=640.0, Throughput (MB/s)=35731.633, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:09:06 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.4 tokens/s, Avg generation throughput: 128.1 tokens/s, Running: 3 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:09:06 [metrics.py:103] KV Transfer metrics: Num successful transfers=12, Avg xfer time (ms)=18.023, P90 xfer time (ms)=18.684, Avg post time (ms)=1.304, P90 post time (ms)=1.346, Avg MB per transfer=640.0, Throughput (MB/s)=35509.361, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 04:09:16 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.2 tokens/s, Avg generation throughput: 131.1 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
