[0;36m(Worker_TP0 pid=708)[0;0m INFO 03-02 20:06:21 [nixl_connector.py:1080] NIXL compatibility check passed (hash: f5d75f12ec071545714795b4753d5ab78f2eb88c72dcd34a6e1f82e11c83aa18)
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:07:21 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=434.498, P90 xfer time (ms)=441.212, Avg post time (ms)=2.481, P90 post time (ms)=2.943, Avg MB per transfer=1280.0, Throughput (MB/s)=2945.928, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:07:31 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.4 tokens/s, Avg generation throughput: 64.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:07:31 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=435.868, P90 xfer time (ms)=439.813, Avg post time (ms)=2.009, P90 post time (ms)=2.055, Avg MB per transfer=1280.0, Throughput (MB/s)=2936.67, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:07:41 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 42.5 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:07:41 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=440.363, P90 xfer time (ms)=440.393, Avg post time (ms)=1.966, P90 post time (ms)=1.97, Avg MB per transfer=1280.0, Throughput (MB/s)=2906.693, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:07:51 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 3.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:07:51 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=427.83, P90 xfer time (ms)=427.836, Avg post time (ms)=2.004, P90 post time (ms)=2.004, Avg MB per transfer=1280.0, Throughput (MB/s)=2991.839, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:08:01 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.4 tokens/s, Avg generation throughput: 71.8 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:08:01 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=435.904, P90 xfer time (ms)=440.758, Avg post time (ms)=2.013, P90 post time (ms)=2.047, Avg MB per transfer=1280.0, Throughput (MB/s)=2936.426, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:08:11 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.4 tokens/s, Avg generation throughput: 73.1 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:08:11 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=434.052, P90 xfer time (ms)=441.647, Avg post time (ms)=2.339, P90 post time (ms)=2.914, Avg MB per transfer=1280.0, Throughput (MB/s)=2948.952, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:08:21 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.6 tokens/s, Avg generation throughput: 63.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:08:21 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=424.465, P90 xfer time (ms)=425.634, Avg post time (ms)=1.98, P90 post time (ms)=1.986, Avg MB per transfer=1280.0, Throughput (MB/s)=3015.562, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:08:31 [loggers.py:257] Engine 000: Avg prompt throughput: 2456.7 tokens/s, Avg generation throughput: 74.0 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:08:31 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=429.023, P90 xfer time (ms)=438.144, Avg post time (ms)=2.004, P90 post time (ms)=2.051, Avg MB per transfer=1280.0, Throughput (MB/s)=2983.524, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:08:41 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.3 tokens/s, Avg generation throughput: 70.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:08:41 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=432.88, P90 xfer time (ms)=440.935, Avg post time (ms)=2.01, P90 post time (ms)=2.03, Avg MB per transfer=1280.0, Throughput (MB/s)=2956.94, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:08:51 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.4 tokens/s, Avg generation throughput: 64.8 tokens/s, Running: 1 reqs, Waiting: 1 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:08:51 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=430.318, P90 xfer time (ms)=440.803, Avg post time (ms)=2.004, P90 post time (ms)=2.04, Avg MB per transfer=1280.0, Throughput (MB/s)=2974.547, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:09:01 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.4 tokens/s, Avg generation throughput: 76.1 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:09:01 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=439.033, P90 xfer time (ms)=441.249, Avg post time (ms)=2.015, P90 post time (ms)=2.03, Avg MB per transfer=1280.0, Throughput (MB/s)=2915.501, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:09:11 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.2 tokens/s, Avg generation throughput: 66.4 tokens/s, Running: 1 reqs, Waiting: 1 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:09:11 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=439.996, P90 xfer time (ms)=441.5, Avg post time (ms)=2.034, P90 post time (ms)=2.067, Avg MB per transfer=1280.0, Throughput (MB/s)=2909.117, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:09:21 [loggers.py:257] Engine 000: Avg prompt throughput: 3276.4 tokens/s, Avg generation throughput: 66.0 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:09:21 [metrics.py:103] KV Transfer metrics: Num successful transfers=8, Avg xfer time (ms)=436.797, P90 xfer time (ms)=441.873, Avg post time (ms)=1.964, P90 post time (ms)=1.985, Avg MB per transfer=1280.0, Throughput (MB/s)=2930.426, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:09:31 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.3 tokens/s, Avg generation throughput: 76.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:09:31 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=440.851, P90 xfer time (ms)=441.296, Avg post time (ms)=1.975, P90 post time (ms)=1.986, Avg MB per transfer=1280.0, Throughput (MB/s)=2903.475, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:09:41 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.2 tokens/s, Avg generation throughput: 64.9 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:09:41 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=440.42, P90 xfer time (ms)=441.68, Avg post time (ms)=2.007, P90 post time (ms)=2.015, Avg MB per transfer=1280.0, Throughput (MB/s)=2906.319, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:09:51 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.6 tokens/s, Avg generation throughput: 68.4 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:09:51 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=440.984, P90 xfer time (ms)=441.346, Avg post time (ms)=2.015, P90 post time (ms)=2.06, Avg MB per transfer=1280.0, Throughput (MB/s)=2902.601, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:10:01 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.3 tokens/s, Avg generation throughput: 74.1 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:10:01 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=441.189, P90 xfer time (ms)=441.876, Avg post time (ms)=1.995, P90 post time (ms)=2.008, Avg MB per transfer=1280.0, Throughput (MB/s)=2901.253, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:10:11 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.4 tokens/s, Avg generation throughput: 65.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:10:11 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=440.713, P90 xfer time (ms)=441.156, Avg post time (ms)=2.012, P90 post time (ms)=2.03, Avg MB per transfer=1280.0, Throughput (MB/s)=2904.386, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:10:21 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.3 tokens/s, Avg generation throughput: 71.0 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:10:21 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=441.396, P90 xfer time (ms)=442.974, Avg post time (ms)=2.0, P90 post time (ms)=2.017, Avg MB per transfer=1280.0, Throughput (MB/s)=2899.893, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:10:31 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.4 tokens/s, Avg generation throughput: 71.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:10:31 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=440.561, P90 xfer time (ms)=441.377, Avg post time (ms)=2.26, P90 post time (ms)=2.71, Avg MB per transfer=1280.0, Throughput (MB/s)=2905.385, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:10:41 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.4 tokens/s, Avg generation throughput: 65.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:10:41 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=441.984, P90 xfer time (ms)=443.551, Avg post time (ms)=2.006, P90 post time (ms)=2.027, Avg MB per transfer=1280.0, Throughput (MB/s)=2896.036, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:10:51 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.5 tokens/s, Avg generation throughput: 73.4 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:10:51 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=434.024, P90 xfer time (ms)=440.299, Avg post time (ms)=2.027, P90 post time (ms)=2.062, Avg MB per transfer=1280.0, Throughput (MB/s)=2949.148, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:11:01 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.3 tokens/s, Avg generation throughput: 69.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:11:01 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=440.304, P90 xfer time (ms)=441.555, Avg post time (ms)=1.975, P90 post time (ms)=1.989, Avg MB per transfer=1280.0, Throughput (MB/s)=2907.079, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:11:11 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.6 tokens/s, Avg generation throughput: 65.2 tokens/s, Running: 1 reqs, Waiting: 1 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:11:11 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=440.013, P90 xfer time (ms)=440.274, Avg post time (ms)=2.02, P90 post time (ms)=2.06, Avg MB per transfer=1280.0, Throughput (MB/s)=2909.004, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:11:21 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.5 tokens/s, Avg generation throughput: 75.5 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:11:21 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=442.031, P90 xfer time (ms)=442.43, Avg post time (ms)=1.982, P90 post time (ms)=2.01, Avg MB per transfer=1280.0, Throughput (MB/s)=2895.723, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:11:31 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.3 tokens/s, Avg generation throughput: 66.6 tokens/s, Running: 1 reqs, Waiting: 1 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:11:31 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=440.216, P90 xfer time (ms)=440.632, Avg post time (ms)=2.016, P90 post time (ms)=2.028, Avg MB per transfer=1280.0, Throughput (MB/s)=2907.662, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:11:41 [loggers.py:257] Engine 000: Avg prompt throughput: 3276.7 tokens/s, Avg generation throughput: 65.8 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:11:41 [metrics.py:103] KV Transfer metrics: Num successful transfers=8, Avg xfer time (ms)=440.612, P90 xfer time (ms)=442.177, Avg post time (ms)=2.021, P90 post time (ms)=2.043, Avg MB per transfer=1280.0, Throughput (MB/s)=2905.053, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:11:51 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.3 tokens/s, Avg generation throughput: 76.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:11:51 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=441.163, P90 xfer time (ms)=441.557, Avg post time (ms)=2.009, P90 post time (ms)=2.045, Avg MB per transfer=1280.0, Throughput (MB/s)=2901.424, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:12:01 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.5 tokens/s, Avg generation throughput: 65.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:12:01 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=439.631, P90 xfer time (ms)=440.897, Avg post time (ms)=2.007, P90 post time (ms)=2.035, Avg MB per transfer=1280.0, Throughput (MB/s)=2911.532, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:12:11 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.2 tokens/s, Avg generation throughput: 68.0 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:12:11 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=438.343, P90 xfer time (ms)=439.892, Avg post time (ms)=2.06, P90 post time (ms)=2.143, Avg MB per transfer=1280.0, Throughput (MB/s)=2920.088, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:12:21 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.3 tokens/s, Avg generation throughput: 74.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:12:21 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=440.393, P90 xfer time (ms)=440.745, Avg post time (ms)=2.006, P90 post time (ms)=2.018, Avg MB per transfer=1280.0, Throughput (MB/s)=2906.497, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:12:31 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.6 tokens/s, Avg generation throughput: 65.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:12:31 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=434.223, P90 xfer time (ms)=440.317, Avg post time (ms)=2.113, P90 post time (ms)=2.261, Avg MB per transfer=1280.0, Throughput (MB/s)=2947.793, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:12:41 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.4 tokens/s, Avg generation throughput: 70.4 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:12:41 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=432.762, P90 xfer time (ms)=439.215, Avg post time (ms)=2.068, P90 post time (ms)=2.138, Avg MB per transfer=1280.0, Throughput (MB/s)=2957.746, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:12:51 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.3 tokens/s, Avg generation throughput: 71.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:12:51 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=421.83, P90 xfer time (ms)=422.146, Avg post time (ms)=4.058, P90 post time (ms)=7.547, Avg MB per transfer=1280.0, Throughput (MB/s)=3034.4, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:13:01 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.5 tokens/s, Avg generation throughput: 65.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:13:01 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=428.652, P90 xfer time (ms)=440.414, Avg post time (ms)=2.108, P90 post time (ms)=2.232, Avg MB per transfer=1280.0, Throughput (MB/s)=2986.103, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:13:11 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.5 tokens/s, Avg generation throughput: 72.9 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 20:13:11 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=433.662, P90 xfer time (ms)=440.139, Avg post time (ms)=2.138, P90 post time (ms)=2.261, Avg MB per transfer=1280.0, Throughput (MB/s)=2951.609, Avg number of descriptors=81920.0
