[0;36m(Worker_TP1 pid=709)[0;0m INFO 03-05 16:28:31 [nixl_connector.py:1080] NIXL compatibility check passed (hash: f5d75f12ec071545714795b4753d5ab78f2eb88c72dcd34a6e1f82e11c83aa18)
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:29:24 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=197.796, P90 xfer time (ms)=198.044, Avg post time (ms)=2.111, P90 post time (ms)=2.181, Avg MB per transfer=640.0, Throughput (MB/s)=3235.657, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:29:34 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 43.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:29:34 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=199.944, P90 xfer time (ms)=201.397, Avg post time (ms)=2.093, P90 post time (ms)=2.183, Avg MB per transfer=640.0, Throughput (MB/s)=3200.888, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:29:44 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 43.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:29:44 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=199.9, P90 xfer time (ms)=200.453, Avg post time (ms)=2.098, P90 post time (ms)=2.184, Avg MB per transfer=640.0, Throughput (MB/s)=3201.601, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:29:54 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 43.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:29:54 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=199.796, P90 xfer time (ms)=200.458, Avg post time (ms)=2.103, P90 post time (ms)=2.204, Avg MB per transfer=640.0, Throughput (MB/s)=3203.263, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:30:04 [loggers.py:257] Engine 000: Avg prompt throughput: 409.5 tokens/s, Avg generation throughput: 49.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:30:04 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=200.202, P90 xfer time (ms)=200.56, Avg post time (ms)=2.13, P90 post time (ms)=2.208, Avg MB per transfer=640.0, Throughput (MB/s)=3196.771, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:30:14 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 43.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:30:14 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=200.706, P90 xfer time (ms)=200.967, Avg post time (ms)=2.152, P90 post time (ms)=2.253, Avg MB per transfer=640.0, Throughput (MB/s)=3188.736, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:30:24 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 43.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:30:24 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=199.108, P90 xfer time (ms)=199.481, Avg post time (ms)=2.123, P90 post time (ms)=2.224, Avg MB per transfer=640.0, Throughput (MB/s)=3214.336, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:30:34 [loggers.py:257] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 16.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:30:44 [loggers.py:257] Engine 000: Avg prompt throughput: 409.6 tokens/s, Avg generation throughput: 25.6 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:30:44 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=198.311, P90 xfer time (ms)=198.559, Avg post time (ms)=2.154, P90 post time (ms)=2.233, Avg MB per transfer=640.0, Throughput (MB/s)=3227.254, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:30:54 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 47.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:30:54 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=198.472, P90 xfer time (ms)=198.805, Avg post time (ms)=2.112, P90 post time (ms)=2.222, Avg MB per transfer=640.0, Throughput (MB/s)=3224.636, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:31:04 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 43.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:31:04 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=200.3, P90 xfer time (ms)=200.898, Avg post time (ms)=2.132, P90 post time (ms)=2.246, Avg MB per transfer=640.0, Throughput (MB/s)=3195.215, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:31:14 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 43.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:31:14 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=199.451, P90 xfer time (ms)=200.024, Avg post time (ms)=2.14, P90 post time (ms)=2.256, Avg MB per transfer=640.0, Throughput (MB/s)=3208.808, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:31:24 [loggers.py:257] Engine 000: Avg prompt throughput: 409.6 tokens/s, Avg generation throughput: 44.6 tokens/s, Running: 0 reqs, Waiting: 1 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:31:24 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=199.159, P90 xfer time (ms)=199.341, Avg post time (ms)=2.107, P90 post time (ms)=2.193, Avg MB per transfer=640.0, Throughput (MB/s)=3213.513, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:31:34 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 48.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:31:34 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=199.046, P90 xfer time (ms)=199.48, Avg post time (ms)=2.131, P90 post time (ms)=2.234, Avg MB per transfer=640.0, Throughput (MB/s)=3215.345, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:31:44 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 43.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:31:44 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=198.896, P90 xfer time (ms)=199.296, Avg post time (ms)=2.125, P90 post time (ms)=2.233, Avg MB per transfer=640.0, Throughput (MB/s)=3217.754, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:31:54 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 43.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:31:54 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=201.426, P90 xfer time (ms)=202.685, Avg post time (ms)=2.127, P90 post time (ms)=2.245, Avg MB per transfer=640.0, Throughput (MB/s)=3177.349, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:32:04 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 43.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:32:04 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=199.355, P90 xfer time (ms)=200.398, Avg post time (ms)=2.12, P90 post time (ms)=2.213, Avg MB per transfer=640.0, Throughput (MB/s)=3210.349, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:32:14 [loggers.py:257] Engine 000: Avg prompt throughput: 409.6 tokens/s, Avg generation throughput: 49.1 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:32:14 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=198.871, P90 xfer time (ms)=199.13, Avg post time (ms)=2.129, P90 post time (ms)=2.185, Avg MB per transfer=640.0, Throughput (MB/s)=3218.167, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:32:24 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 43.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:32:24 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=199.91, P90 xfer time (ms)=200.263, Avg post time (ms)=2.109, P90 post time (ms)=2.196, Avg MB per transfer=640.0, Throughput (MB/s)=3201.445, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:32:34 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 43.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:32:34 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=200.499, P90 xfer time (ms)=200.91, Avg post time (ms)=2.148, P90 post time (ms)=2.282, Avg MB per transfer=640.0, Throughput (MB/s)=3192.04, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:32:44 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 43.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:32:44 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=199.269, P90 xfer time (ms)=199.564, Avg post time (ms)=2.205, P90 post time (ms)=2.284, Avg MB per transfer=640.0, Throughput (MB/s)=3211.735, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:32:54 [loggers.py:257] Engine 000: Avg prompt throughput: 409.6 tokens/s, Avg generation throughput: 49.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:32:54 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=199.13, P90 xfer time (ms)=199.321, Avg post time (ms)=2.25, P90 post time (ms)=2.267, Avg MB per transfer=640.0, Throughput (MB/s)=3213.981, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:33:04 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 43.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:33:04 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=201.535, P90 xfer time (ms)=201.714, Avg post time (ms)=2.156, P90 post time (ms)=2.269, Avg MB per transfer=640.0, Throughput (MB/s)=3175.623, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:33:14 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 43.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:33:14 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=199.693, P90 xfer time (ms)=200.646, Avg post time (ms)=2.139, P90 post time (ms)=2.266, Avg MB per transfer=640.0, Throughput (MB/s)=3204.92, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:33:24 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 43.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:33:24 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=200.186, P90 xfer time (ms)=201.338, Avg post time (ms)=2.137, P90 post time (ms)=2.265, Avg MB per transfer=640.0, Throughput (MB/s)=3197.031, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:33:34 [loggers.py:257] Engine 000: Avg prompt throughput: 409.5 tokens/s, Avg generation throughput: 48.9 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:33:34 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=200.377, P90 xfer time (ms)=200.517, Avg post time (ms)=2.144, P90 post time (ms)=2.251, Avg MB per transfer=640.0, Throughput (MB/s)=3193.979, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:33:44 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 43.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:33:44 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=200.651, P90 xfer time (ms)=201.233, Avg post time (ms)=2.124, P90 post time (ms)=2.249, Avg MB per transfer=640.0, Throughput (MB/s)=3189.614, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:33:54 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 43.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:33:54 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=200.083, P90 xfer time (ms)=200.45, Avg post time (ms)=2.131, P90 post time (ms)=2.266, Avg MB per transfer=640.0, Throughput (MB/s)=3198.673, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:34:04 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 43.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:34:04 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=199.938, P90 xfer time (ms)=200.446, Avg post time (ms)=2.13, P90 post time (ms)=2.277, Avg MB per transfer=640.0, Throughput (MB/s)=3200.992, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:34:14 [loggers.py:257] Engine 000: Avg prompt throughput: 409.6 tokens/s, Avg generation throughput: 48.8 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:34:14 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=200.592, P90 xfer time (ms)=200.968, Avg post time (ms)=2.121, P90 post time (ms)=2.228, Avg MB per transfer=640.0, Throughput (MB/s)=3190.556, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:34:24 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 44.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:34:24 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=200.046, P90 xfer time (ms)=200.816, Avg post time (ms)=2.138, P90 post time (ms)=2.279, Avg MB per transfer=640.0, Throughput (MB/s)=3199.268, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:34:34 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 43.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:34:34 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=200.455, P90 xfer time (ms)=200.652, Avg post time (ms)=2.107, P90 post time (ms)=2.225, Avg MB per transfer=640.0, Throughput (MB/s)=3192.737, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:34:44 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 43.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:34:44 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=198.716, P90 xfer time (ms)=199.111, Avg post time (ms)=2.108, P90 post time (ms)=2.212, Avg MB per transfer=640.0, Throughput (MB/s)=3220.673, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:34:54 [loggers.py:257] Engine 000: Avg prompt throughput: 409.6 tokens/s, Avg generation throughput: 48.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:34:54 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=198.14, P90 xfer time (ms)=198.381, Avg post time (ms)=2.1, P90 post time (ms)=2.18, Avg MB per transfer=640.0, Throughput (MB/s)=3230.048, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:35:04 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 44.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:35:04 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=200.48, P90 xfer time (ms)=200.666, Avg post time (ms)=2.113, P90 post time (ms)=2.212, Avg MB per transfer=640.0, Throughput (MB/s)=3192.33, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:35:14 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 43.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-05 16:35:14 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=197.891, P90 xfer time (ms)=198.861, Avg post time (ms)=2.124, P90 post time (ms)=2.213, Avg MB per transfer=640.0, Throughput (MB/s)=3234.1, Avg number of descriptors=40960.0
