[0;36m(Worker_TP0 pid=708)[0;0m INFO 03-04 17:34:13 [nixl_connector.py:1080] NIXL compatibility check passed (hash: f5d75f12ec071545714795b4753d5ab78f2eb88c72dcd34a6e1f82e11c83aa18)
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:36:31 [loggers.py:257] Engine 000: Avg prompt throughput: 409.6 tokens/s, Avg generation throughput: 44.3 tokens/s, Running: 0 reqs, Waiting: 1 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:36:31 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=199.242, P90 xfer time (ms)=199.426, Avg post time (ms)=1.144, P90 post time (ms)=1.151, Avg MB per transfer=640.0, Throughput (MB/s)=3212.166, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:36:41 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 49.1 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:36:41 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=199.481, P90 xfer time (ms)=200.323, Avg post time (ms)=1.152, P90 post time (ms)=1.158, Avg MB per transfer=640.0, Throughput (MB/s)=3208.33, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:36:51 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 44.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:36:51 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=200.17, P90 xfer time (ms)=200.96, Avg post time (ms)=1.154, P90 post time (ms)=1.177, Avg MB per transfer=640.0, Throughput (MB/s)=3197.278, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:37:01 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 43.9 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:37:01 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=200.258, P90 xfer time (ms)=201.028, Avg post time (ms)=1.167, P90 post time (ms)=1.184, Avg MB per transfer=640.0, Throughput (MB/s)=3195.885, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:37:11 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 43.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:37:11 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=200.098, P90 xfer time (ms)=200.299, Avg post time (ms)=1.16, P90 post time (ms)=1.165, Avg MB per transfer=640.0, Throughput (MB/s)=3198.441, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:37:21 [loggers.py:257] Engine 000: Avg prompt throughput: 409.6 tokens/s, Avg generation throughput: 49.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:37:21 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=199.58, P90 xfer time (ms)=199.711, Avg post time (ms)=1.172, P90 post time (ms)=1.181, Avg MB per transfer=640.0, Throughput (MB/s)=3206.742, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:37:31 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 43.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:37:31 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=199.677, P90 xfer time (ms)=200.283, Avg post time (ms)=1.148, P90 post time (ms)=1.158, Avg MB per transfer=640.0, Throughput (MB/s)=3205.172, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:37:41 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 43.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:37:41 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=200.23, P90 xfer time (ms)=200.821, Avg post time (ms)=1.157, P90 post time (ms)=1.176, Avg MB per transfer=640.0, Throughput (MB/s)=3196.332, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:37:51 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 43.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:37:51 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=200.823, P90 xfer time (ms)=201.573, Avg post time (ms)=1.218, P90 post time (ms)=1.346, Avg MB per transfer=640.0, Throughput (MB/s)=3186.882, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:38:01 [loggers.py:257] Engine 000: Avg prompt throughput: 409.6 tokens/s, Avg generation throughput: 48.2 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:38:01 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=200.4, P90 xfer time (ms)=200.534, Avg post time (ms)=1.163, P90 post time (ms)=1.164, Avg MB per transfer=640.0, Throughput (MB/s)=3193.613, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:38:11 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 44.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:38:11 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=201.342, P90 xfer time (ms)=201.693, Avg post time (ms)=1.162, P90 post time (ms)=1.172, Avg MB per transfer=640.0, Throughput (MB/s)=3178.679, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:38:21 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 43.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:38:21 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=199.608, P90 xfer time (ms)=200.475, Avg post time (ms)=1.147, P90 post time (ms)=1.164, Avg MB per transfer=640.0, Throughput (MB/s)=3206.288, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:38:31 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 43.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:38:31 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=200.916, P90 xfer time (ms)=201.914, Avg post time (ms)=1.148, P90 post time (ms)=1.171, Avg MB per transfer=640.0, Throughput (MB/s)=3185.415, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:38:41 [loggers.py:257] Engine 000: Avg prompt throughput: 409.5 tokens/s, Avg generation throughput: 47.3 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:38:41 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=199.828, P90 xfer time (ms)=200.563, Avg post time (ms)=1.146, P90 post time (ms)=1.147, Avg MB per transfer=640.0, Throughput (MB/s)=3202.754, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:38:51 [loggers.py:257] Engine 000: Avg prompt throughput: 818.9 tokens/s, Avg generation throughput: 45.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:38:51 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=199.034, P90 xfer time (ms)=199.31, Avg post time (ms)=1.131, P90 post time (ms)=1.145, Avg MB per transfer=640.0, Throughput (MB/s)=3215.535, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:39:01 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 43.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:39:01 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=199.85, P90 xfer time (ms)=200.121, Avg post time (ms)=1.152, P90 post time (ms)=1.165, Avg MB per transfer=640.0, Throughput (MB/s)=3202.394, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:39:11 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 43.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:39:11 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=199.153, P90 xfer time (ms)=199.573, Avg post time (ms)=1.14, P90 post time (ms)=1.147, Avg MB per transfer=640.0, Throughput (MB/s)=3213.61, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:39:21 [loggers.py:257] Engine 000: Avg prompt throughput: 409.6 tokens/s, Avg generation throughput: 46.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:39:21 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=200.074, P90 xfer time (ms)=200.192, Avg post time (ms)=1.128, P90 post time (ms)=1.131, Avg MB per transfer=640.0, Throughput (MB/s)=3198.824, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:39:31 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 46.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:39:31 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=198.841, P90 xfer time (ms)=199.705, Avg post time (ms)=1.142, P90 post time (ms)=1.173, Avg MB per transfer=640.0, Throughput (MB/s)=3218.648, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:39:41 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 43.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:39:41 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=199.786, P90 xfer time (ms)=200.166, Avg post time (ms)=1.144, P90 post time (ms)=1.161, Avg MB per transfer=640.0, Throughput (MB/s)=3203.42, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:39:51 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 43.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:39:51 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=199.545, P90 xfer time (ms)=200.366, Avg post time (ms)=1.181, P90 post time (ms)=1.207, Avg MB per transfer=640.0, Throughput (MB/s)=3207.293, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:40:01 [loggers.py:257] Engine 000: Avg prompt throughput: 409.6 tokens/s, Avg generation throughput: 45.1 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:40:01 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=199.723, P90 xfer time (ms)=199.872, Avg post time (ms)=1.17, P90 post time (ms)=1.18, Avg MB per transfer=640.0, Throughput (MB/s)=3204.438, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:40:11 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 47.9 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:40:11 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=200.223, P90 xfer time (ms)=200.346, Avg post time (ms)=1.166, P90 post time (ms)=1.179, Avg MB per transfer=640.0, Throughput (MB/s)=3196.44, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:40:21 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 43.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:40:21 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=200.401, P90 xfer time (ms)=200.956, Avg post time (ms)=1.15, P90 post time (ms)=1.164, Avg MB per transfer=640.0, Throughput (MB/s)=3193.589, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:40:31 [loggers.py:257] Engine 000: Avg prompt throughput: 819.2 tokens/s, Avg generation throughput: 43.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:40:31 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=200.178, P90 xfer time (ms)=201.276, Avg post time (ms)=1.152, P90 post time (ms)=1.174, Avg MB per transfer=640.0, Throughput (MB/s)=3197.163, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:40:41 [loggers.py:257] Engine 000: Avg prompt throughput: 409.6 tokens/s, Avg generation throughput: 44.0 tokens/s, Running: 0 reqs, Waiting: 1 reqs, GPU KV cache usage: 0.4%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:40:41 [metrics.py:103] KV Transfer metrics: Num successful transfers=2, Avg xfer time (ms)=200.583, P90 xfer time (ms)=200.761, Avg post time (ms)=1.166, P90 post time (ms)=1.174, Avg MB per transfer=640.0, Throughput (MB/s)=3190.699, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:40:51 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 48.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:40:51 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=200.223, P90 xfer time (ms)=201.052, Avg post time (ms)=1.154, P90 post time (ms)=1.159, Avg MB per transfer=640.0, Throughput (MB/s)=3196.436, Avg number of descriptors=40960.0
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:41:01 [loggers.py:257] Engine 000: Avg prompt throughput: 819.1 tokens/s, Avg generation throughput: 43.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.5%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-04 17:41:01 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=199.766, P90 xfer time (ms)=200.519, Avg post time (ms)=1.152, P90 post time (ms)=1.168, Avg MB per transfer=640.0, Throughput (MB/s)=3203.744, Avg number of descriptors=40960.0
