[0;36m(Worker_TP1 pid=709)[0;0m INFO 02-28 03:03:32 [nixl_connector.py:1080] NIXL compatibility check passed (hash: f5d75f12ec071545714795b4753d5ab78f2eb88c72dcd34a6e1f82e11c83aa18)
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:04:22 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=16.589, P90 xfer time (ms)=16.979, Avg post time (ms)=0.342, P90 post time (ms)=0.377, Avg MB per transfer=20.0, Throughput (MB/s)=1205.6, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:04:32 [loggers.py:257] Engine 000: Avg prompt throughput: 25.6 tokens/s, Avg generation throughput: 59.1 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:04:32 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=15.843, P90 xfer time (ms)=16.691, Avg post time (ms)=0.346, P90 post time (ms)=0.386, Avg MB per transfer=20.0, Throughput (MB/s)=1262.387, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:04:42 [loggers.py:257] Engine 000: Avg prompt throughput: 38.4 tokens/s, Avg generation throughput: 58.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:04:42 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=15.466, P90 xfer time (ms)=16.221, Avg post time (ms)=0.343, P90 post time (ms)=0.38, Avg MB per transfer=20.0, Throughput (MB/s)=1293.159, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:04:52 [loggers.py:257] Engine 000: Avg prompt throughput: 25.6 tokens/s, Avg generation throughput: 58.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:04:52 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=14.674, P90 xfer time (ms)=15.468, Avg post time (ms)=0.332, P90 post time (ms)=0.372, Avg MB per transfer=20.0, Throughput (MB/s)=1362.955, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:05:02 [loggers.py:257] Engine 000: Avg prompt throughput: 25.6 tokens/s, Avg generation throughput: 58.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:05:02 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=15.264, P90 xfer time (ms)=16.591, Avg post time (ms)=0.337, P90 post time (ms)=0.374, Avg MB per transfer=20.0, Throughput (MB/s)=1310.315, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:05:12 [loggers.py:257] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 3.5 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:05:22 [loggers.py:257] Engine 000: Avg prompt throughput: 38.4 tokens/s, Avg generation throughput: 58.2 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:05:22 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=14.504, P90 xfer time (ms)=15.46, Avg post time (ms)=0.344, P90 post time (ms)=0.384, Avg MB per transfer=20.0, Throughput (MB/s)=1378.962, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:05:32 [loggers.py:257] Engine 000: Avg prompt throughput: 25.6 tokens/s, Avg generation throughput: 58.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:05:32 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=15.57, P90 xfer time (ms)=16.142, Avg post time (ms)=0.347, P90 post time (ms)=0.381, Avg MB per transfer=20.0, Throughput (MB/s)=1284.522, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:05:42 [loggers.py:257] Engine 000: Avg prompt throughput: 25.6 tokens/s, Avg generation throughput: 58.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:05:42 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=15.976, P90 xfer time (ms)=16.94, Avg post time (ms)=0.34, P90 post time (ms)=0.373, Avg MB per transfer=20.0, Throughput (MB/s)=1251.858, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:05:52 [loggers.py:257] Engine 000: Avg prompt throughput: 38.4 tokens/s, Avg generation throughput: 58.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:05:52 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=16.5, P90 xfer time (ms)=16.787, Avg post time (ms)=0.342, P90 post time (ms)=0.38, Avg MB per transfer=20.0, Throughput (MB/s)=1212.133, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:06:02 [loggers.py:257] Engine 000: Avg prompt throughput: 25.6 tokens/s, Avg generation throughput: 59.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:06:02 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=15.111, P90 xfer time (ms)=16.109, Avg post time (ms)=0.331, P90 post time (ms)=0.376, Avg MB per transfer=20.0, Throughput (MB/s)=1323.517, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:06:12 [loggers.py:257] Engine 000: Avg prompt throughput: 25.6 tokens/s, Avg generation throughput: 58.9 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:06:12 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=14.282, P90 xfer time (ms)=15.017, Avg post time (ms)=0.341, P90 post time (ms)=0.372, Avg MB per transfer=20.0, Throughput (MB/s)=1400.364, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:06:22 [loggers.py:257] Engine 000: Avg prompt throughput: 38.4 tokens/s, Avg generation throughput: 58.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:06:22 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=16.401, P90 xfer time (ms)=16.816, Avg post time (ms)=0.339, P90 post time (ms)=0.375, Avg MB per transfer=20.0, Throughput (MB/s)=1219.413, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:06:32 [loggers.py:257] Engine 000: Avg prompt throughput: 25.6 tokens/s, Avg generation throughput: 58.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:06:32 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=15.911, P90 xfer time (ms)=16.059, Avg post time (ms)=0.351, P90 post time (ms)=0.386, Avg MB per transfer=20.0, Throughput (MB/s)=1257.012, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:06:42 [loggers.py:257] Engine 000: Avg prompt throughput: 25.6 tokens/s, Avg generation throughput: 58.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:06:42 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=15.952, P90 xfer time (ms)=16.295, Avg post time (ms)=0.337, P90 post time (ms)=0.372, Avg MB per transfer=20.0, Throughput (MB/s)=1253.742, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:06:52 [loggers.py:257] Engine 000: Avg prompt throughput: 25.6 tokens/s, Avg generation throughput: 58.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:06:52 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=15.755, P90 xfer time (ms)=16.53, Avg post time (ms)=0.336, P90 post time (ms)=0.38, Avg MB per transfer=20.0, Throughput (MB/s)=1269.398, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:07:02 [loggers.py:257] Engine 000: Avg prompt throughput: 38.4 tokens/s, Avg generation throughput: 58.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:07:02 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=14.261, P90 xfer time (ms)=16.059, Avg post time (ms)=0.345, P90 post time (ms)=0.385, Avg MB per transfer=20.0, Throughput (MB/s)=1402.393, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:07:12 [loggers.py:257] Engine 000: Avg prompt throughput: 25.6 tokens/s, Avg generation throughput: 58.9 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:07:12 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=16.096, P90 xfer time (ms)=16.164, Avg post time (ms)=0.334, P90 post time (ms)=0.374, Avg MB per transfer=20.0, Throughput (MB/s)=1242.564, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:07:22 [loggers.py:257] Engine 000: Avg prompt throughput: 25.6 tokens/s, Avg generation throughput: 59.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:07:22 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=14.678, P90 xfer time (ms)=15.832, Avg post time (ms)=0.637, P90 post time (ms)=1.172, Avg MB per transfer=20.0, Throughput (MB/s)=1362.607, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:07:32 [loggers.py:257] Engine 000: Avg prompt throughput: 38.4 tokens/s, Avg generation throughput: 58.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:07:32 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=15.785, P90 xfer time (ms)=17.096, Avg post time (ms)=0.34, P90 post time (ms)=0.389, Avg MB per transfer=20.0, Throughput (MB/s)=1266.999, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:07:42 [loggers.py:257] Engine 000: Avg prompt throughput: 25.6 tokens/s, Avg generation throughput: 58.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:07:42 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=15.629, P90 xfer time (ms)=15.678, Avg post time (ms)=0.328, P90 post time (ms)=0.379, Avg MB per transfer=20.0, Throughput (MB/s)=1279.652, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:07:52 [loggers.py:257] Engine 000: Avg prompt throughput: 25.6 tokens/s, Avg generation throughput: 58.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:07:52 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=12.96, P90 xfer time (ms)=13.323, Avg post time (ms)=0.341, P90 post time (ms)=0.388, Avg MB per transfer=20.0, Throughput (MB/s)=1543.21, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:08:02 [loggers.py:257] Engine 000: Avg prompt throughput: 25.6 tokens/s, Avg generation throughput: 58.9 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:08:02 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=14.053, P90 xfer time (ms)=15.224, Avg post time (ms)=0.336, P90 post time (ms)=0.383, Avg MB per transfer=20.0, Throughput (MB/s)=1423.209, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:08:12 [loggers.py:257] Engine 000: Avg prompt throughput: 38.4 tokens/s, Avg generation throughput: 58.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:08:12 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=15.187, P90 xfer time (ms)=16.084, Avg post time (ms)=0.333, P90 post time (ms)=0.387, Avg MB per transfer=20.0, Throughput (MB/s)=1316.887, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:08:22 [loggers.py:257] Engine 000: Avg prompt throughput: 25.6 tokens/s, Avg generation throughput: 59.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:08:22 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=16.918, P90 xfer time (ms)=18.996, Avg post time (ms)=0.338, P90 post time (ms)=0.393, Avg MB per transfer=20.0, Throughput (MB/s)=1182.173, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:08:32 [loggers.py:257] Engine 000: Avg prompt throughput: 25.6 tokens/s, Avg generation throughput: 58.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:08:32 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=15.954, P90 xfer time (ms)=16.058, Avg post time (ms)=0.348, P90 post time (ms)=0.399, Avg MB per transfer=20.0, Throughput (MB/s)=1253.604, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:08:42 [loggers.py:257] Engine 000: Avg prompt throughput: 38.4 tokens/s, Avg generation throughput: 58.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:08:42 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=14.833, P90 xfer time (ms)=16.101, Avg post time (ms)=0.331, P90 post time (ms)=0.383, Avg MB per transfer=20.0, Throughput (MB/s)=1348.345, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:08:52 [loggers.py:257] Engine 000: Avg prompt throughput: 25.6 tokens/s, Avg generation throughput: 58.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:08:52 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=14.754, P90 xfer time (ms)=15.975, Avg post time (ms)=0.329, P90 post time (ms)=0.375, Avg MB per transfer=20.0, Throughput (MB/s)=1355.542, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:09:02 [loggers.py:257] Engine 000: Avg prompt throughput: 25.6 tokens/s, Avg generation throughput: 58.9 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:09:02 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=13.327, P90 xfer time (ms)=13.777, Avg post time (ms)=0.33, P90 post time (ms)=0.372, Avg MB per transfer=20.0, Throughput (MB/s)=1500.685, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:09:12 [loggers.py:257] Engine 000: Avg prompt throughput: 38.4 tokens/s, Avg generation throughput: 58.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:09:12 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=15.895, P90 xfer time (ms)=17.04, Avg post time (ms)=0.333, P90 post time (ms)=0.381, Avg MB per transfer=20.0, Throughput (MB/s)=1258.244, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:09:22 [loggers.py:257] Engine 000: Avg prompt throughput: 25.6 tokens/s, Avg generation throughput: 59.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:09:22 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=13.23, P90 xfer time (ms)=14.178, Avg post time (ms)=0.338, P90 post time (ms)=0.386, Avg MB per transfer=20.0, Throughput (MB/s)=1511.773, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:09:32 [loggers.py:257] Engine 000: Avg prompt throughput: 25.6 tokens/s, Avg generation throughput: 58.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:09:32 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=15.312, P90 xfer time (ms)=15.535, Avg post time (ms)=0.338, P90 post time (ms)=0.377, Avg MB per transfer=20.0, Throughput (MB/s)=1306.122, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:09:42 [loggers.py:257] Engine 000: Avg prompt throughput: 25.6 tokens/s, Avg generation throughput: 58.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:09:42 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=14.336, P90 xfer time (ms)=16.044, Avg post time (ms)=0.331, P90 post time (ms)=0.376, Avg MB per transfer=20.0, Throughput (MB/s)=1395.041, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:09:52 [loggers.py:257] Engine 000: Avg prompt throughput: 38.4 tokens/s, Avg generation throughput: 58.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:09:52 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=16.338, P90 xfer time (ms)=16.558, Avg post time (ms)=0.328, P90 post time (ms)=0.376, Avg MB per transfer=20.0, Throughput (MB/s)=1224.153, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:10:02 [loggers.py:257] Engine 000: Avg prompt throughput: 25.6 tokens/s, Avg generation throughput: 58.9 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:10:02 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=14.487, P90 xfer time (ms)=16.082, Avg post time (ms)=0.336, P90 post time (ms)=0.385, Avg MB per transfer=20.0, Throughput (MB/s)=1380.548, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:10:12 [loggers.py:257] Engine 000: Avg prompt throughput: 25.6 tokens/s, Avg generation throughput: 58.9 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:10:12 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=13.867, P90 xfer time (ms)=14.796, Avg post time (ms)=0.332, P90 post time (ms)=0.385, Avg MB per transfer=20.0, Throughput (MB/s)=1442.299, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:10:22 [loggers.py:257] Engine 000: Avg prompt throughput: 38.4 tokens/s, Avg generation throughput: 58.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:10:22 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=15.48, P90 xfer time (ms)=17.157, Avg post time (ms)=0.34, P90 post time (ms)=0.391, Avg MB per transfer=20.0, Throughput (MB/s)=1291.962, Avg number of descriptors=1280.0
[0;36m(APIServer pid=1)[0;0m INFO 02-28 03:10:32 [loggers.py:257] Engine 000: Avg prompt throughput: 25.6 tokens/s, Avg generation throughput: 58.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
