[0;36m(Worker_TP1 pid=709)[0;0m INFO 03-02 19:37:22 [nixl_connector.py:1080] NIXL compatibility check passed (hash: f5d75f12ec071545714795b4753d5ab78f2eb88c72dcd34a6e1f82e11c83aa18)
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:38:12 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=35.365, P90 xfer time (ms)=35.622, Avg post time (ms)=1.662, P90 post time (ms)=1.681, Avg MB per transfer=1280.0, Throughput (MB/s)=36193.977, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:38:22 [loggers.py:257] Engine 000: Avg prompt throughput: 3276.6 tokens/s, Avg generation throughput: 71.5 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:38:22 [metrics.py:103] KV Transfer metrics: Num successful transfers=8, Avg xfer time (ms)=35.568, P90 xfer time (ms)=36.927, Avg post time (ms)=1.645, P90 post time (ms)=1.673, Avg MB per transfer=1280.0, Throughput (MB/s)=35987.151, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:38:32 [loggers.py:257] Engine 000: Avg prompt throughput: 1637.8 tokens/s, Avg generation throughput: 79.1 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:38:32 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=35.805, P90 xfer time (ms)=36.174, Avg post time (ms)=1.62, P90 post time (ms)=1.64, Avg MB per transfer=1280.0, Throughput (MB/s)=35749.447, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:38:42 [loggers.py:257] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 5.9 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:38:52 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.4 tokens/s, Avg generation throughput: 32.2 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:38:52 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=32.477, P90 xfer time (ms)=35.529, Avg post time (ms)=1.652, P90 post time (ms)=1.67, Avg MB per transfer=1280.0, Throughput (MB/s)=39412.204, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:39:02 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.4 tokens/s, Avg generation throughput: 72.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:39:02 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=32.938, P90 xfer time (ms)=35.555, Avg post time (ms)=1.652, P90 post time (ms)=1.681, Avg MB per transfer=1280.0, Throughput (MB/s)=38861.283, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:39:12 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.4 tokens/s, Avg generation throughput: 76.0 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:39:12 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=35.261, P90 xfer time (ms)=35.462, Avg post time (ms)=1.687, P90 post time (ms)=1.732, Avg MB per transfer=1280.0, Throughput (MB/s)=36300.9, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:39:22 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.4 tokens/s, Avg generation throughput: 74.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:39:22 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=35.907, P90 xfer time (ms)=36.011, Avg post time (ms)=1.918, P90 post time (ms)=2.414, Avg MB per transfer=1280.0, Throughput (MB/s)=35647.894, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:39:32 [loggers.py:257] Engine 000: Avg prompt throughput: 3276.6 tokens/s, Avg generation throughput: 73.1 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:39:32 [metrics.py:103] KV Transfer metrics: Num successful transfers=8, Avg xfer time (ms)=34.616, P90 xfer time (ms)=35.709, Avg post time (ms)=2.144, P90 post time (ms)=2.662, Avg MB per transfer=1280.0, Throughput (MB/s)=36977.387, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:39:42 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.2 tokens/s, Avg generation throughput: 77.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:39:42 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=36.383, P90 xfer time (ms)=36.572, Avg post time (ms)=1.877, P90 post time (ms)=2.36, Avg MB per transfer=1280.0, Throughput (MB/s)=35181.749, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:39:52 [loggers.py:257] Engine 000: Avg prompt throughput: 3276.4 tokens/s, Avg generation throughput: 70.4 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:39:52 [metrics.py:103] KV Transfer metrics: Num successful transfers=8, Avg xfer time (ms)=35.429, P90 xfer time (ms)=35.605, Avg post time (ms)=1.649, P90 post time (ms)=1.669, Avg MB per transfer=1280.0, Throughput (MB/s)=36128.85, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:40:02 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.4 tokens/s, Avg generation throughput: 80.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:40:02 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=35.184, P90 xfer time (ms)=35.726, Avg post time (ms)=1.644, P90 post time (ms)=1.658, Avg MB per transfer=1280.0, Throughput (MB/s)=36380.173, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:40:12 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.6 tokens/s, Avg generation throughput: 68.0 tokens/s, Running: 1 reqs, Waiting: 1 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:40:12 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=34.525, P90 xfer time (ms)=35.833, Avg post time (ms)=1.659, P90 post time (ms)=1.688, Avg MB per transfer=1280.0, Throughput (MB/s)=37074.763, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:40:22 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.4 tokens/s, Avg generation throughput: 82.4 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:40:22 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=35.431, P90 xfer time (ms)=35.55, Avg post time (ms)=2.16, P90 post time (ms)=2.705, Avg MB per transfer=1280.0, Throughput (MB/s)=36126.896, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:40:32 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.3 tokens/s, Avg generation throughput: 68.1 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:40:32 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=35.652, P90 xfer time (ms)=36.226, Avg post time (ms)=2.148, P90 post time (ms)=2.667, Avg MB per transfer=1280.0, Throughput (MB/s)=35903.118, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:40:42 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.3 tokens/s, Avg generation throughput: 80.2 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:40:42 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=35.298, P90 xfer time (ms)=35.571, Avg post time (ms)=2.133, P90 post time (ms)=2.652, Avg MB per transfer=1280.0, Throughput (MB/s)=36262.678, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:40:52 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.4 tokens/s, Avg generation throughput: 70.2 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:40:52 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=35.951, P90 xfer time (ms)=36.442, Avg post time (ms)=2.15, P90 post time (ms)=2.658, Avg MB per transfer=1280.0, Throughput (MB/s)=35603.521, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:41:02 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.6 tokens/s, Avg generation throughput: 77.5 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:41:02 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=35.41, P90 xfer time (ms)=35.614, Avg post time (ms)=2.151, P90 post time (ms)=2.68, Avg MB per transfer=1280.0, Throughput (MB/s)=36147.641, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:41:12 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.5 tokens/s, Avg generation throughput: 73.2 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:41:12 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=35.416, P90 xfer time (ms)=35.556, Avg post time (ms)=2.188, P90 post time (ms)=2.691, Avg MB per transfer=1280.0, Throughput (MB/s)=36142.027, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:41:22 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.4 tokens/s, Avg generation throughput: 74.7 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:41:22 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=35.333, P90 xfer time (ms)=35.99, Avg post time (ms)=2.156, P90 post time (ms)=2.688, Avg MB per transfer=1280.0, Throughput (MB/s)=36226.586, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:41:32 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.4 tokens/s, Avg generation throughput: 75.9 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:41:32 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=36.084, P90 xfer time (ms)=36.432, Avg post time (ms)=2.134, P90 post time (ms)=2.653, Avg MB per transfer=1280.0, Throughput (MB/s)=35472.786, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:41:42 [loggers.py:257] Engine 000: Avg prompt throughput: 3276.6 tokens/s, Avg generation throughput: 71.9 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:41:42 [metrics.py:103] KV Transfer metrics: Num successful transfers=8, Avg xfer time (ms)=36.029, P90 xfer time (ms)=36.7, Avg post time (ms)=2.227, P90 post time (ms)=2.679, Avg MB per transfer=1280.0, Throughput (MB/s)=35526.69, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:41:52 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.4 tokens/s, Avg generation throughput: 78.6 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:41:52 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=35.997, P90 xfer time (ms)=36.347, Avg post time (ms)=2.172, P90 post time (ms)=2.709, Avg MB per transfer=1280.0, Throughput (MB/s)=35558.272, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:42:02 [loggers.py:257] Engine 000: Avg prompt throughput: 3276.7 tokens/s, Avg generation throughput: 69.0 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:42:02 [metrics.py:103] KV Transfer metrics: Num successful transfers=8, Avg xfer time (ms)=35.796, P90 xfer time (ms)=36.089, Avg post time (ms)=2.289, P90 post time (ms)=2.996, Avg MB per transfer=1280.0, Throughput (MB/s)=35758.435, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:42:12 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.2 tokens/s, Avg generation throughput: 81.5 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:42:12 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=34.502, P90 xfer time (ms)=34.985, Avg post time (ms)=2.316, P90 post time (ms)=2.701, Avg MB per transfer=1280.0, Throughput (MB/s)=37099.567, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:42:22 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.5 tokens/s, Avg generation throughput: 68.1 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:42:22 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=35.229, P90 xfer time (ms)=35.628, Avg post time (ms)=2.416, P90 post time (ms)=2.694, Avg MB per transfer=1280.0, Throughput (MB/s)=36333.53, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:42:32 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.5 tokens/s, Avg generation throughput: 81.6 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:42:32 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=35.465, P90 xfer time (ms)=35.599, Avg post time (ms)=2.17, P90 post time (ms)=2.693, Avg MB per transfer=1280.0, Throughput (MB/s)=36091.922, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:42:42 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.5 tokens/s, Avg generation throughput: 69.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:42:42 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=35.741, P90 xfer time (ms)=36.08, Avg post time (ms)=2.147, P90 post time (ms)=2.675, Avg MB per transfer=1280.0, Throughput (MB/s)=35813.212, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:42:52 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.5 tokens/s, Avg generation throughput: 78.8 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:42:52 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=34.55, P90 xfer time (ms)=34.901, Avg post time (ms)=2.157, P90 post time (ms)=2.688, Avg MB per transfer=1280.0, Throughput (MB/s)=37047.399, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:43:02 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.5 tokens/s, Avg generation throughput: 71.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:43:02 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=35.566, P90 xfer time (ms)=35.705, Avg post time (ms)=2.139, P90 post time (ms)=2.647, Avg MB per transfer=1280.0, Throughput (MB/s)=35988.922, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:43:12 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.5 tokens/s, Avg generation throughput: 75.8 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:43:12 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=35.354, P90 xfer time (ms)=35.43, Avg post time (ms)=2.181, P90 post time (ms)=2.689, Avg MB per transfer=1280.0, Throughput (MB/s)=36205.238, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:43:22 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.4 tokens/s, Avg generation throughput: 74.3 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:43:22 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=35.958, P90 xfer time (ms)=36.401, Avg post time (ms)=2.143, P90 post time (ms)=2.652, Avg MB per transfer=1280.0, Throughput (MB/s)=35596.591, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:43:32 [loggers.py:257] Engine 000: Avg prompt throughput: 3276.6 tokens/s, Avg generation throughput: 73.2 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:43:32 [metrics.py:103] KV Transfer metrics: Num successful transfers=8, Avg xfer time (ms)=35.392, P90 xfer time (ms)=35.755, Avg post time (ms)=2.133, P90 post time (ms)=2.647, Avg MB per transfer=1280.0, Throughput (MB/s)=36166.493, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:43:42 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.3 tokens/s, Avg generation throughput: 77.2 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:43:42 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=35.458, P90 xfer time (ms)=35.598, Avg post time (ms)=2.124, P90 post time (ms)=2.639, Avg MB per transfer=1280.0, Throughput (MB/s)=36099.301, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:43:52 [loggers.py:257] Engine 000: Avg prompt throughput: 3276.4 tokens/s, Avg generation throughput: 70.7 tokens/s, Running: 2 reqs, Waiting: 0 reqs, GPU KV cache usage: 1.8%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:43:52 [metrics.py:103] KV Transfer metrics: Num successful transfers=8, Avg xfer time (ms)=35.863, P90 xfer time (ms)=37.038, Avg post time (ms)=2.143, P90 post time (ms)=2.655, Avg MB per transfer=1280.0, Throughput (MB/s)=35691.008, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:44:02 [loggers.py:257] Engine 000: Avg prompt throughput: 1638.3 tokens/s, Avg generation throughput: 79.9 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:44:02 [metrics.py:103] KV Transfer metrics: Num successful transfers=4, Avg xfer time (ms)=35.474, P90 xfer time (ms)=35.795, Avg post time (ms)=2.131, P90 post time (ms)=2.65, Avg MB per transfer=1280.0, Throughput (MB/s)=36082.511, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:44:12 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.6 tokens/s, Avg generation throughput: 68.7 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:44:12 [metrics.py:103] KV Transfer metrics: Num successful transfers=6, Avg xfer time (ms)=34.959, P90 xfer time (ms)=35.174, Avg post time (ms)=2.17, P90 post time (ms)=2.689, Avg MB per transfer=1280.0, Throughput (MB/s)=36614.145, Avg number of descriptors=81920.0
[0;36m(APIServer pid=1)[0;0m INFO 03-02 19:44:22 [loggers.py:257] Engine 000: Avg prompt throughput: 2457.4 tokens/s, Avg generation throughput: 81.8 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.9%, Prefix cache hit rate: 0.0%, External prefix cache hit rate: 100.0%
